i,traffic,retry_attempt,retry_interval,cb,pc_succ_req,pc_fail_req,pc_cb_req,pc_c_rt,f_succ_req,f_fail_req,f_cb_req,f_c_rt
3008,0.6,5,25,100,128.2,0.0,0.0,43.249999999999744,21.6,0.2,0,369.44444444444434
3009,0.6,5,25,100,122.0,0.0,0.0,6.959302325581391,22.0,0.0,0,72.99999999999996
3010,0.6,5,25,100,120.6,0.0,0.0,8.340909090909095,18.2,0.0,0,185.50000000000006
3011,0.6,5,25,100,124.2,0.2,0.0,4.939024390243903,20.6,0.0,0,83.61111111111109
3012,0.6,5,25,100,118.2,0.0,0.0,148.58695652173841,19.6,0.2,0,693.7500000000001
3013,0.6,5,25,100,119.6,0.6,0.0,6.374999999999991,20.0,0.0,0,349.9999999999996
3014,0.6,5,25,100,126.4,0.0,0.0,39.99999999999953,22.0,0.6,0,653.5714285714273
3015,0.6,5,25,100,121.6,0.0,0.0,4.929856115107913,19.8,0.0,0,66.24999999999997
3016,0.6,5,25,100,118.2,0.0,0.0,48.74999999999996,16.8,0.0,0,360.714285714286
3017,0.6,5,25,100,98.4,0.2,0.0,5.36249999999999,20.0,0.0,0,77.72727272727275
3018,0.6,5,25,100,114.0,0.0,0.0,63.28124999999973,18.2,0.2,0,574.9999999999993
3019,0.6,5,25,100,119.2,0.6000000000000001,0.0,5.75,20.4,0.0,0,82.72727272727269
3020,0.6,5,25,100,117.6,0.0,0.0,7.555555555555545,18.8,0.6,0,159.99999999999946
3021,0.6,5,25,100,112.8,0.0,0.0,4.973572593800978,21.2,0.0,0,79.49999999999982
3022,0.6,5,25,100,139.4,0.0,0.0,6.187500000000007,17.6,0.0,0,167.50000000000063
3023,0.6,5,25,100,126.0,0.6000000000000001,0.0,4.960112359550561,24.6,0.0,0,84.02777777777776
3024,0.6,5,25,100,127.0,0.0,0.0,45.416666666666714,20.0,0.6,0,409.72222222222194
3025,0.6,none,25,1,95.0,0.0,2.0,4.933182844243792,15.0,3.8,0,82.50000000000001
3026,0.6,none,25,1,92.4,0.2,2.8,4.92378947368421,14.0,4.0,0,48.650000000000006
3027,0.6,none,25,1,103.6,0.0,3.0,6.699999999999962,15.4,4.6,0,93.99999999999994
3028,0.6,none,25,1,89.4,0.4,3.2,6.192307692307649,14.8,6.4,0,71.78571428571426
3029,0.6,none,25,1,89.8,0.0,1.6,6.29166666666668,14.6,3.0,0,93.33333333333331
3030,0.6,none,25,1,111.0,0.6,2.2,4.996108949416342,17.0,5.0,0,48.56818181818183
3031,0.6,none,25,1,114.8,0.0,2.4,4.967485822306237,18.4,5.0,0,81.11111111111111
3032,0.6,none,25,1,92.2,0.6,3.6,4.954297693920335,14.0,6.0,0,49.54787234042553
3033,0.6,none,25,1,99.8,0.0,1.8,8.101851851851848,15.6,3.2,0,87.50000000000001
3034,0.6,none,25,1,112.6,0.0,2.4,4.956284153005464,17.4,3.4000000000000004,0,49.30851063829787
3035,0.6,none,25,1,99.0,0.4,1.6,5.546875000000011,15.6,3.5999999999999996,0,68.74999999999999
3036,0.6,none,25,1,105.4,1.0,2.8,4.966604127579737,16.2,5.8,0,55.99999999999987
3037,0.6,none,25,1,104.6,0.0,0.6,7.888888888888878,17.4,2.6,0,83.74999999999991
3038,0.6,none,25,1,95.0,0.8,3.0,6.284090909090886,14.8,4.800000000000001,0,77.50000000000007
3039,0.6,none,25,1,104.0,0.0,0.8,4.9950495049504955,15.8,2.4,0,77.50000000000003
3040,0.6,none,25,1,109.2,1.4,1.8,4.987165775401069,16.4,7.2,0,49.427966101694906
3041,0.6,none,25,1,109.4,0.0,2.6,9.238636363636363,17.2,6.3999999999999995,0,69.49999999999994
3042,0.6,none,25,1,98.4,0.4,1.4,5.404761904761909,15.4,3.8,0,49.0625
3043,0.6,none,25,1,103.4,0.0,1.8,6.096153846153829,15.6,3.8,0,88.61111111111106
3044,0.6,none,25,1,95.6,0.4,3.8,5.807692307692297,15.4,6.6,0,49.551886792452834
3045,0.6,none,25,1,111.0,0.0,3.2,7.9791666666666625,16.2,6.2,0,93.99999999999994
3046,0.6,none,25,1,89.4,0.2,2.2,5.571428571428557,14.2,3.4,0,51.249999999999865
3047,0.6,none,25,1,112.0,0.0,1.6,7.166666666666675,17.8,3.6,0,79.99999999999999
3048,0.6,none,25,1,90.0,0.8,2.2,4.984251968503937,14.2,5.4,0,49.438775510204074
3049,0.6,none,25,1,93.2,0.4,1.4,9.291666666666629,13.8,3.5999999999999996,0,87.49999999999997
3050,0.6,none,25,50,112.6,0.0,0.0,6.441176470588224,17.4,0.0,0,85.7499999999999
3051,0.6,none,25,50,123.0,0.0,0.0,36.42857142857139,20.6,0.0,0,415.0
3052,0.6,none,25,50,112.4,0.0,0.0,4.9551020408163255,20.2,0.0,0,71.38888888888887
3053,0.6,none,25,50,151.8,0.0,0.0,7.530000000000008,20.2,0.0,0,230.50000000000014
3054,0.6,none,25,50,95.4,0.0,0.0,4.924183006535948,22.0,0.0,0,48.30078125
3055,0.6,none,25,50,119.2,0.0,0.0,4.960563380281689,17.4,0.0,0,77.49999999999983
3056,0.6,none,25,50,119.2,0.0,0.0,5.8333333333333295,20.4,0.0,0,68.75000000000003
3057,0.6,none,25,50,120.4,0.0,0.0,8.634615384615383,20.8,0.0,0,176.49999999999997
3058,0.6,none,25,50,130.4,0.0,0.0,5.6379310344827545,21.4,0.0,0,85.35714285714275
3059,0.6,none,25,50,125.6,0.0,0.0,6.325000000000003,19.2,0.0,0,150.62499999999966
3060,0.6,none,25,50,102.6,0.0,0.0,4.9843283582089555,20.6,0.0,0,82.16666666666666
3061,0.6,none,25,50,101.0,0.0,0.0,6.9090909090909145,16.8,0.0,0,148.74999999999937
3062,0.6,none,25,50,126.4,0.0,0.0,4.896108949416343,18.0,0.0,0,69.99999999999994
3063,0.6,none,25,50,134.6,0.0,0.0,6.218750000000006,22.6,0.0,0,192.72727272727258
3064,0.6,none,25,50,110.8,0.0,0.0,4.937823834196891,19.0,0.0,0,64.68749999999994
3065,0.6,none,25,50,109.0,0.0,0.0,9.075757575757576,19.4,0.0,0,189.16666666666683
3066,0.6,none,25,50,123.0,0.0,0.0,5.760869565217393,17.6,0.0,0,72.1875
3067,0.6,none,25,50,117.0,0.0,0.0,8.386363636363653,20.8,0.0,0,223.2142857142857
3068,0.6,none,25,50,99.8,0.0,0.0,4.9625668449197855,20.0,0.0,0,49.61734693877551
3069,0.6,none,25,50,134.4,0.0,0.0,7.922413793103451,17.4,0.0,0,187.49999999999977
3070,0.6,none,25,50,115.8,0.0,0.0,4.887070376432078,22.4,0.0,0,54.49999999999999
3071,0.6,none,25,50,101.2,0.0,0.0,9.285714285714288,16.8,0.0,0,197.5000000000003
3072,0.6,none,25,50,100.0,0.0,0.0,4.965530303030302,18.8,0.0,0,68.92857142857136
3073,0.6,none,25,50,111.0,0.0,0.0,4.924183006535947,15.8,0.0,0,49.95192307692308
3074,0.6,none,25,50,107.4,0.0,0.0,4.978823529411764,18.4,0.0,0,372.4999999999996
3075,0.6,none,25,100,115.2,0.0,0.0,4.928698752228163,19.6,0.0,0,87.30769230769224
3076,0.6,none,25,100,122.2,0.0,0.0,51.2962962962963,19.8,0.0,0,312.49999999999943
3077,0.6,none,25,100,122.6,0.0,0.0,5.386363636363607,20.6,0.0,0,95.49999999999994
3078,0.6,none,25,100,117.6,0.0,0.0,53.65384615384611,19.4,0.0,0,381.9444444444443
3079,0.6,none,25,100,111.8,0.0,0.0,5.240740740740733,19.4,0.0,0,74.44444444444436
3080,0.6,none,25,100,107.8,0.0,0.0,9.047619047619035,17.8,0.0,0,198.4375
3081,0.6,none,25,100,146.6,0.0,0.0,4.970403587443946,24.4,0.0,0,47.58152173913044
3082,0.6,none,25,100,112.0,0.0,0.0,7.468749999999995,19.2,0.0,0,166.6666666666664
3083,0.6,none,25,100,121.6,0.0,0.0,4.96551724137931,18.8,0.0,0,51.49999999999988
3084,0.6,none,25,100,114.2,0.0,0.0,4.980645161290322,20.0,0.0,0,98.92857142857139
3085,0.6,none,25,100,141.6,0.0,0.0,6.388888888888879,23.8,0.0,0,60.83333333333326
3086,0.6,none,25,100,124.2,0.0,0.0,9.36184210526316,20.8,0.0,0,207.99999999999983
3087,0.6,none,25,100,132.6,0.0,0.0,6.621212121212109,21.0,0.0,0,56.24999999999994
3088,0.6,none,25,100,112.4,0.0,0.0,9.11458333333331,18.8,0.0,0,197.49999999999994
3089,0.6,none,25,100,126.0,0.0,0.0,5.250000000000001,21.6,0.0,0,76.49999999999997
3090,0.6,none,25,100,127.4,0.0,0.0,7.385416666666653,20.8,0.0,0,191.87499999999994
3091,0.6,none,25,100,102.6,0.0,0.0,4.884310618066561,17.4,0.0,0,54.583333333333314
3092,0.6,none,25,100,100.6,0.0,0.0,4.9513626834381546,16.8,0.0,0,163.21428571428558
3093,0.6,none,25,100,125.0,0.0,0.0,5.941176470588236,19.8,0.0,0,54.99999999999989
3094,0.6,none,25,100,114.8,0.0,0.0,4.970431893687707,20.4,0.0,0,100.0
3095,0.6,none,25,100,141.2,0.0,0.0,4.951211072664361,23.8,0.0,0,77.9545454545454
3096,0.6,none,25,100,132.8,0.0,0.0,6.920454545454531,21.4,0.0,0,153.33333333333337
3097,0.6,none,25,100,122.6,0.0,0.0,4.987579617834395,21.6,0.0,0,61.99999999999992
3098,0.6,none,25,100,132.4,0.0,0.0,9.362068965517246,21.6,0.0,0,215.96153846153845
3099,0.6,none,25,100,129.2,0.0,0.0,6.160714285714281,20.8,0.0,0,74.72222222222223
3100,0.6,1,25,1024,118.6,1.8,0.0,5.757575757575747,19.2,1.4,0,66.07142857142856
3101,0.6,1,25,1024,129.0,0.4,0.0,7.315789473684211,21.0,0.8,0,75.99999999999997
3102,0.6,1,25,1024,117.6,1.8,0.0,7.916666666666661,17.2,1.0,0,80.38461538461537
3103,0.6,1,25,1024,111.8,0.0,0.0,6.443181818181817,18.2,0.4,0,72.49999999999994
3104,0.6,1,25,1024,104.0,3.4000000000000004,0.0,5.916666666666658,18.4,3.4,0,83.74999999999994
3105,0.6,1,25,1024,128.6,0.0,0.0,9.067567567567561,21.8,0.2,0,54.16666666666658
3106,0.6,1,25,1024,119.0,1.6,0.0,4.949753694581281,15.6,1.5999999999999999,0,97.49999999999997
3107,0.6,1,25,1024,103.8,0.0,0.0,6.812499999999997,20.8,0.0,0,49.55769230769231
3108,0.6,1,25,1024,110.0,1.5999999999999999,0.0,4.962233169129721,13.8,2.4,0,79.58333333333331
3109,0.6,1,25,1024,114.0,0.8,0.0,9.398648648648656,21.4,0.0,0,49.30194805194805
3110,0.6,1,25,1024,111.2,1.8,0.0,6.131578947368421,16.6,2.2,0,92.75000000000003
3111,0.6,1,25,1024,109.4,0.2,0.0,18.24999999999984,20.0,0.2,0,72.77777777777777
3112,0.6,1,25,1024,117.2,2.6,0.0,4.9889875666074595,17.8,3.0,0,81.66666666666667
3113,0.6,1,25,1024,114.4,0.2,0.0,8.990740740740739,21.8,0.6000000000000001,0,76.5909090909091
3114,0.6,1,25,1024,139.6,2.4,0.0,6.1148648648648685,18.8,3.0,0,84.70588235294115
3115,0.6,1,25,1024,126.2,0.0,0.0,8.946428571428573,19.6,0.6,0,76.49999999999997
3116,0.6,1,25,1024,105.0,2.8,0.0,6.220000000000013,18.8,2.4,0,81.34615384615378
3117,0.6,1,25,1024,125.8,0.2,0.0,8.39130434782608,19.4,0.2,0,70.93750000000003
3118,0.6,1,25,1024,107.6,1.7999999999999998,0.0,6.470588235294108,16.6,1.5999999999999999,0,78.74999999999997
3119,0.6,1,25,1024,107.0,0.2,0.0,7.965517241379323,15.0,1.6,0,82.9166666666666
3120,0.6,1,25,1024,87.2,1.8,0.0,7.068181818181829,22.4,1.4,0,75.24999999999994
3121,0.6,1,25,1024,151.2,0.0,0.0,6.39999999999997,19.4,0.0,0,70.83333333333333
3122,0.6,1,25,1024,111.6,1.4,0.0,6.024193548387093,20.4,1.4,0,85.41666666666666
3123,0.6,1,25,1024,118.6,0.0,0.0,8.24999999999998,22.8,0.0,0,77.77777777777777
3124,0.6,1,25,1024,133.4,3.8,0.0,4.989683860232946,14.4,4.0,0,82.29166666666664
3125,0.6,10,25,1024,101.6,0.0,0.0,92.49999999999989,18.8,0.0,0,495.83333333333314
3126,0.6,10,25,1024,120.6,0.0,0.0,4.983056478405316,19.6,0.0,0,68.7499999999998
3127,0.6,10,25,1024,113.6,0.0,0.0,66.47058823529402,19.6,0.0,0,469.4444444444441
3128,0.6,10,25,1024,124.2,0.2,0.0,4.943525179856115,18.2,0.0,0,63.333333333333314
3129,0.6,10,25,1024,123.4,0.0,0.0,71.29999999999995,20.2,0.2,0,459.37499999999966
3130,0.6,10,25,1024,109.0,0.0,0.0,4.974193548387097,20.8,0.0,0,48.95547945205479
3131,0.6,10,25,1024,119.2,0.0,0.0,8.088709677419352,19.6,0.0,0,232.8571428571428
3132,0.6,10,25,1024,119.6,0.0,0.0,4.977570093457944,19.2,0.0,0,87.14285714285705
3133,0.6,10,25,1024,131.2,0.2,0.0,24.625000000000078,19.8,0.0,0,368.749999999999
3134,0.6,10,25,1024,130.8,0.0,0.0,5.14285714285714,21.6,0.2,0,49.823943661971825
3135,0.6,10,25,1024,102.6,0.0,0.0,9.366071428571423,21.0,0.0,0,431.2500000000001
3136,0.6,10,25,1024,131.6,0.0,0.0,4.907547169811321,17.8,0.0,0,49.565217391304344
3137,0.6,10,25,1024,127.0,0.0,0.0,47.08333333333318,22.8,0.0,0,589.2857142857131
3138,0.6,10,25,1024,131.4,0.0,0.0,7.0202702702702595,20.0,0.0,0,93.6111111111111
3139,0.6,10,25,1024,119.6,0.2,0.0,19.44999999999997,23.0,0.0,0,200.49999999999972
3140,0.6,10,25,1024,117.6,0.0,0.0,4.984864864864865,17.8,0.2,0,99.72222222222217
3141,0.6,10,25,1024,117.6,0.0,0.0,4.998916967509025,20.4,0.0,0,118.75000000000034
3142,0.6,10,25,1024,94.6,0.0,0.0,5.576086956521741,19.6,0.0,0,49.7463768115942
3143,0.6,10,25,1024,134.2,0.0,0.0,15.531249999999918,17.4,0.0,0,221.25000000000017
3144,0.6,10,25,1024,103.8,0.0,0.0,7.268292682926819,20.0,0.0,0,85.62499999999997
3145,0.6,10,25,1024,108.0,0.0,0.0,4.9987447698744765,17.4,0.0,0,97.85714285714289
3146,0.6,10,25,1024,137.8,0.0,0.0,6.6102941176470615,21.0,0.0,0,62.91666666666662
3147,0.6,10,25,1024,115.4,0.0,0.0,37.812500000000156,19.0,0.0,0,365.0000000000002
3148,0.6,10,25,1024,105.2,0.2,0.0,5.31818181818182,20.8,0.0,0,51.874999999999844
3149,0.6,10,25,1024,102.6,0.0,0.0,40.624999999999915,18.0,0.2,0,465.62500000000006
3150,0.6,5,25,1024,139.2,0.0,0.0,5.468749999999975,21.0,0.2,0,180.6249999999992
3151,0.6,5,25,1024,101.2,0.0,0.0,6.144736842105251,18.6,0.0,0,131.0714285714285
3152,0.6,5,25,1024,123.4,0.0,0.0,6.670000000000002,21.4,0.0,0,158.9285714285713
3153,0.6,5,25,1024,123.2,0.4,0.0,5.980769230769242,18.8,0.0,0,75.35714285714292
3154,0.6,5,25,1024,104.0,0.0,0.0,64.09999999999992,18.8,0.4,0,351.5625000000002
3155,0.6,5,25,1024,110.8,0.2,0.0,4.923326572008113,17.6,0.0,0,59.99999999999982
3156,0.6,5,25,1024,130.4,0.0,0.0,35.74999999999964,22.0,0.2,0,430.35714285714266
3157,0.6,5,25,1024,98.2,0.4,0.0,4.966597077244259,15.2,0.0,0,68.75000000000003
3158,0.6,5,25,1024,113.0,0.0,0.0,15.550000000000203,20.4,0.4,0,487.5000000000002
3159,0.6,5,25,1024,88.4,0.0,0.0,4.9609411764705875,15.2,0.0,0,74.99999999999994
3160,0.6,5,25,1024,127.4,0.0,0.0,7.7758620689655125,19.2,0.0,0,167.4999999999999
3161,0.6,5,25,1024,120.6,0.0,0.0,5.083333333333337,20.2,0.0,0,92.95454545454548
3162,0.6,5,25,1024,124.8,0.0,0.0,19.00000000000003,21.8,0.0,0,365.27777777777726
3163,0.6,5,25,1024,114.2,0.0,0.0,7.041666666666668,19.2,0.0,0,72.5
3164,0.6,5,25,1024,105.4,0.4,0.0,24.100000000000165,17.4,0.4,0,544.9999999999999
3165,0.6,5,25,1024,136.2,0.2,0.0,4.958069883527454,22.0,0.0,0,62.0833333333333
3166,0.6,5,25,1024,104.4,0.0,0.0,10.499999999999906,19.0,0.2,0,216.59090909090918
3167,0.6,5,25,1024,121.4,0.0,0.0,4.915151515151516,19.8,0.0,0,49.39655172413793
3168,0.6,5,25,1024,133.2,0.2,0.0,7.962499999999989,21.4,0.2,0,228.33333333333317
3169,0.6,5,25,1024,98.4,0.0,0.0,7.764705882352941,16.0,0.0,0,121.25000000000017
3170,0.6,5,25,1024,123.4,0.0,0.0,51.66666666666634,20.0,0.0,0,491.6666666666665
3171,0.6,5,25,1024,149.0,0.0,0.0,54.80769230769232,25.0,0.0,0,88.33333333333329
3172,0.6,5,25,1024,128.8,0.2,0.0,11.977272727272489,22.8,0.2,0,343.75
3173,0.6,5,25,1024,120.6,0.0,0.0,4.899303135888501,18.6,0.0,0,49.898648648648646
3174,0.6,5,25,1024,103.2,0.0,0.0,12.624999999999973,19.4,0.0,0,223.33333333333303
3175,0.6,none,25,1024,111.0,0.0,0.0,9.925925925925927,21.2,0.0,0,240.99999999999991
3176,0.6,none,25,1024,123.6,0.0,0.0,4.946435452793834,19.0,0.0,0,49.97596153846153
3177,0.6,none,25,1024,127.6,0.0,0.0,48.88888888888872,22.0,0.0,0,232.00000000000003
3178,0.6,none,25,1024,140.8,0.0,0.0,4.9950146627565974,23.8,0.0,0,71.24999999999991
3179,0.6,none,25,1024,128.4,0.0,0.0,9.553571428571427,20.6,0.0,0,223.2142857142857
3180,0.6,none,25,1024,118.0,0.0,0.0,4.879640718562875,20.4,0.0,0,49.83333333333333
3181,0.6,none,25,1024,119.6,0.0,0.0,9.547872340425528,20.0,0.0,0,262.50000000000017
3182,0.6,none,25,1024,125.4,0.0,0.0,4.921276595744681,20.6,0.0,0,49.92307692307692
3183,0.6,none,25,1024,133.6,0.0,0.0,26.704545454545507,19.8,0.0,0,213.18181818181824
3184,0.6,none,25,1024,117.2,0.0,0.0,7.212962962962948,21.8,0.0,0,85.71428571428568
3185,0.6,none,25,1024,110.2,0.0,0.0,4.989298892988929,20.0,0.0,0,90.27777777777783
3186,0.6,none,25,1024,122.2,0.0,0.0,4.869090909090909,18.0,0.0,0,49.43181818181818
3187,0.6,none,25,1024,122.0,0.0,0.0,54.76562499999989,21.8,0.0,0,358.33333333333314
3188,0.6,none,25,1024,121.4,0.0,0.0,6.548387096774194,19.4,0.0,0,91.00000000000001
3189,0.6,none,25,1024,120.4,0.0,0.0,8.500000000000023,21.8,0.0,0,148.33333333333297
3190,0.6,none,25,1024,123.6,0.0,0.0,4.9527972027972025,19.0,0.0,0,62.499999999999886
3191,0.6,none,25,1024,110.6,0.0,0.0,7.95588235294117,18.8,0.0,0,201.2499999999999
3192,0.6,none,25,1024,112.2,0.0,0.0,4.879304347826087,18.6,0.0,0,48.11440677966101
3193,0.6,none,25,1024,126.6,0.0,0.0,8.274193548387085,20.8,0.0,0,144.99999999999966
3194,0.6,none,25,1024,125.8,0.0,0.0,4.9549755301794445,20.8,0.0,0,67.1875
3195,0.6,none,25,1024,136.6,0.0,0.0,8.939655172413776,22.6,0.0,0,189.99999999999986
3196,0.6,none,25,1024,123.8,0.0,0.0,5.041666666666653,22.0,0.0,0,67.49999999999999
3197,0.6,none,25,1024,120.2,0.0,0.0,9.762499999999985,19.4,0.0,0,211.34615384615375
3198,0.6,none,25,1024,126.8,0.0,0.0,5.660714285714282,15.8,0.0,0,81.00000000000006
3199,0.6,none,25,1024,120.0,0.0,0.0,79.2307692307692,26.0,0.0,0,575.0000000000002
3200,0.6,1,50,1,94.6,1.0,1.6,4.924723247232473,18.4,3.5999999999999996,0,49.48943661971831
3201,0.6,1,50,1,89.2,0.0,0.4,4.957320099255583,13.2,3.6,0,78.33333333333334
3202,0.6,1,50,1,97.0,0.6,2.4,4.842913385826772,16.0,3.6,0,48.484848484848484
3203,0.6,1,50,1,106.6,0.0,1.4,4.8761099365750535,14.6,5.8,0,59.99999999999994
3204,0.6,1,50,1,87.0,1.0,1.6,4.909459459459459,14.8,2.0,0,49.16666666666667
3205,0.6,1,50,1,101.8,0.8,0.8,5.625,15.4,5.800000000000001,0,87.50000000000001
3206,0.6,1,50,1,93.0,0.2,1.0,4.891393442622951,15.8,3.8,0,53.333333333333265
3207,0.6,1,50,1,104.0,0.0,1.8,5.785714285714283,14.6,4.2,0,71.49999999999999
3208,0.6,1,50,1,95.0,1.0,2.8,4.863405088062622,15.8,5.6,0,51.87499999999996
3209,0.6,1,50,1,101.2,0.2,1.2,4.965986394557824,14.4,5.2,0,74.99999999999991
3210,0.6,1,50,1,96.152,0.6,0.999,4.866663936042354,16.4,4.6,0,48.91304347826087
3211,0.6,1,50,1,108.454,0.4,0.8,4.932485957126788,15.6,3.6,0,75.62499999999999
3212,0.6,1,50,1,100.0,0.8,3.2,4.9018315018315,17.6,4.4,0,55.99999999999987
3213,0.6,1,50,1,117.6,0.0,1.6,4.98228346456693,14.4,7.6,0,78.61111111111109
3214,0.6,1,50,1,96.2,1.8,1.6,4.900384615384616,18.2,3.4,0,48.98148148148148
3215,0.6,1,50,1,101.8,0.0,2.2,4.970178926441351,16.0,5.199999999999999,0,69.49999999999994
3216,0.6,1,50,1,95.4,1.2,2.0,4.853473684210526,14.8,3.2,0,51.249999999999865
3217,0.6,1,50,1,91.4,0.0,1.2,4.903478260869566,14.0,5.0,0,76.66666666666663
3218,0.6,1,50,1,82.8,1.0,1.6,4.896732026143791,14.8,3.4,0,49.69444444444444
3219,0.6,1,50,1,110.8,0.6000000000000001,2.0,6.062500000000014,13.8,5.8,0,140.00000000000006
3220,0.6,1,50,1,78.8,0.8,0.8,4.8804780876494025,15.0,2.8000000000000003,0,49.221014492753625
3221,0.6,1,50,1,104.0,0.4,2.0,4.973271889400922,15.0,5.8,0,60.83333333333341
3222,0.6,1,50,1,107.6,0.4,2.0,4.883011583011584,16.2,6.0,0,49.56967213114754
3223,0.6,1,50,1,106.0,0.2,2.0,4.996378269617707,16.2,4.4,0,93.21428571428572
3224,0.6,1,50,1,106.0,0.4,2.8,4.910099009900989,15.4,4.8,0,59.49999999999997
3225,0.6,10,50,1,109.6,0.0,2.6,6.545454545454504,17.0,5.8,0,96.07142857142853
3226,0.6,10,50,1,93.6,0.0,1.6,4.989811320754717,15.4,4.4,0,71.66666666666666
3227,0.6,10,50,1,107.6,0.0,2.4,4.975225225225225,17.0,4.6,0,90.83333333333323
3228,0.6,10,50,1,88.4,0.0,1.8,4.921941747572815,15.0,4.2,0,49.43749999999999
3229,0.6,10,50,1,107.6,0.0,2.0,4.9767241379310345,15.4,4.6,0,144.99999999999983
3230,0.6,10,50,1,88.6,0.0,2.6,4.884342379958246,13.8,5.4,0,49.21568627450981
3231,0.6,10,50,1,109.8,0.0,2.2,5.187499999999919,17.0,4.6,0,174.99999999999966
3232,0.6,10,50,1,90.8,0.0,2.4,4.933716475095785,13.4,6.8,0,84.58333333333329
3233,0.6,10,50,1,113.0,0.0,2.2,4.996781609195402,16.6,3.4,0,91.87499999999996
3234,0.6,10,50,1,94.8,0.0,3.8,4.961572052401746,14.0,5.4,0,78.57142857142853
3235,0.6,10,50,1,107.0,0.0,0.8,5.926470588235248,16.6,4.6,0,77.49999999999994
3236,0.6,10,50,1,82.4,0.0,2.4,4.9016666666666655,13.2,5.6,0,49.03061224489795
3237,0.6,10,50,1,99.8,0.0,0.8,4.992137592137592,16.2,3.5999999999999996,0,95.83333333333327
3238,0.6,10,50,1,101.4,0.0,3.4,4.914230769230769,15.2,5.6,0,58.50000000000007
3239,0.6,10,50,1,108.0,0.0,1.8,6.5535714285714555,15.6,3.8,0,82.50000000000001
3240,0.6,10,50,1,98.0,0.0,2.0,4.903393213572855,16.2,4.2,0,48.28389830508475
3241,0.6,10,50,1,96.4,0.0,0.8,4.971824480369515,15.2,3.8,0,74.16666666666654
3242,0.6,10,50,1,100.8,0.0,2.2,4.919245283018868,15.8,4.6,0,64.16666666666667
3243,0.6,10,50,1,107.8,0.0,1.0,5.416666666666683,17.0,4.6,0,89.58333333333333
3244,0.6,10,50,1,107.8,0.0,3.4,4.92175572519084,16.0,6.0,0,49.16015625
3245,0.6,10,50,1,107.4,0.0,1.6,4.982062780269059,16.4,4.0,0,91.49999999999991
3246,0.6,10,50,1,88.8,0.0,2.6,4.926654740608228,14.6,5.2,0,49.0625
3247,0.6,10,50,1,93.6,0.0,0.8,4.949160671462829,15.0,3.8,0,130.0
3248,0.6,10,50,1,95.8,0.0,2.4,4.892342342342342,13.8,3.4,0,62.5
3249,0.6,10,50,1,94.6,0.0,0.8,7.333333333333307,16.2,3.6,0,118.75000000000026
3250,0.6,5,50,1,94.4,0.0,2.0,4.857206208425721,14.2,2.4,0,48.370535714285715
3251,0.6,5,50,1,97.4,0.0,1.8,6.458333333333247,14.4,6.2,0,84.49999999999989
3252,0.6,5,50,1,90.6,0.0,2.0,4.880715705765407,16.6,3.6,0,107.49999999999986
3253,0.6,5,50,1,110.2,0.0,1.8,7.062499999999972,13.4,3.8,0,88.2142857142857
3254,0.6,5,50,1,93.8,0.0,3.8,4.945388788426763,17.8,6.4,0,49.59615384615385
3255,0.6,5,50,1,100.0,0.0,2.4,4.929535864978902,13.6,6.0,0,77.50000000000003
3256,0.6,5,50,1,103.8,0.0,2.0,4.88352144469526,15.0,3.8,0,60.49999999999996
3257,0.6,5,50,1,83.2,0.0,2.2,7.115384615384555,15.4,5.0,0,85.83333333333323
3258,0.6,5,50,1,96.4,0.0,2.6,4.962013729977116,13.4,4.0,0,80.83333333333329
3259,0.6,5,50,1,94.4,0.0,1.8,5.470588235294109,14.6,5.800000000000001,0,71.66666666666666
3260,0.6,5,50,1,93.0,0.4,3.2,4.925959367945824,14.2,4.0,0,49.76694915254237
3261,0.6,5,50,1,96.4,0.0,1.4,7.9318181818181595,14.8,5.199999999999999,0,93.12499999999991
3262,0.6,5,50,1,101.8,0.0,3.6,4.902764976958526,15.4,2.8,0,60.99999999999994
3263,0.6,5,50,1,95.6,0.0,1.0,8.000000000000071,15.6,4.6000000000000005,0,81.49999999999994
3264,0.6,5,50,1,105.0,0.2,4.0,4.848301886792453,16.4,3.2,0,49.17372881355932
3265,0.6,5,50,1,104.6,0.0,0.8,4.996577946768061,14.8,6.6,0,61.49999999999993
3266,0.6,5,50,1,91.6,0.0,3.8,4.907079646017699,16.0,2.4,0,49.96527777777777
3267,0.6,5,50,1,98.4,0.0,1.6,7.29166666666659,13.4,6.6,0,98.00000000000004
3268,0.6,5,50,1,83.0,0.0,2.0,4.928,15.2,3.8000000000000003,0,50.0
3269,0.6,5,50,1,101.4,0.0,1.2,4.922997416020671,13.8,3.6,0,95.5
3270,0.6,5,50,1,111.0,0.0,4.4,4.949429657794676,16.0,2.8000000000000003,0,60.99999999999994
3271,0.6,5,50,1,101.6,0.0,1.6,8.545454545454547,16.6,7.199999999999999,0,169.99999999999977
3272,0.6,5,50,1,94.6,0.0,3.2,4.910978043912175,16.2,4.0,0,66.24999999999996
3273,0.6,5,50,1,91.0,0.0,1.2,4.984090909090909,14.0,6.0,0,84.99999999999997
3274,0.6,5,50,1,102.2,0.2,3.0,4.919999999999999,15.2,2.2,0,56.87499999999996
3275,0.6,1,50,50,106.8,0.4,0.0,4.845508982035928,18.2,0.4,0,156.78571428571408
3276,0.6,1,50,50,121.8,0.0,0.0,8.568181818181808,21.0,0.0,0,76.66666666666659
